"";"x";"governance_index";"innovation_index";"leadership_index";"citizenship_index";"performance_index";"productsservices_index";"workplace_index"
"3448";3448;2,47;3,95;3,92;3,4;3,9;3,19;NA
"3449";3449;2,47;3,95;3,92;3,4;3,9;3,19;NA
"3450";3450;2,47;3,95;3,92;3,4;3,9;3,19;NA
"3451";3451;2,47;3,95;3,92;3,4;3,9;3,19;NA
"3452";3452;2,47;3,95;3,92;3,4;3,9;3,19;NA
"3453";3453;2,47;3,95;3,92;3,4;3,9;3,19;NA
"3454";3454;2,47;3,95;3,92;3,4;3,9;3,19;NA
"3455";3455;2,47;3,95;3,92;3,4;3,9;3,19;NA
"3456";3456;2,47;3,95;3,92;3,4;3,9;3,19;NA
"3457";3457;2,47;3,95;3,92;3,4;3,9;3,19;NA
"3458";3458;2,47;3,95;3,92;3,4;3,9;3,19;NA
"3459";3459;2,47;3,95;3,92;3,4;3,9;3,19;NA
"3460";3460;2,47;3,95;3,92;3,4;3,9;3,19;NA
"3461";3461;2,47;3,95;3,92;3,4;3,9;3,19;NA
"3462";3462;2,47;3,95;3,92;3,4;3,9;3,19;NA
"3463";3463;2,47;3,95;3,92;3,4;3,9;3,19;NA
"3464";3464;2,47;3,95;3,92;3,4;3,9;3,19;NA
"3465";3465;2,47;3,95;3,92;3,4;3,9;3,19;NA
"3466";3466;2,47;3,95;3,92;3,4;3,9;3,19;NA
"3467";3467;2,47;3,95;3,92;3,4;3,9;3,19;NA
"3468";3468;2,47;3,95;3,92;3,4;3,9;3,19;NA
"3469";3469;2,47;3,95;3,92;3,4;3,9;3,19;NA
"3470";3470;2,47;3,95;3,92;3,4;3,9;3,19;NA
"3471";3471;2,47;3,95;3,92;3,4;3,9;3,19;NA
"3472";3472;2,47;3,95;3,92;3,4;3,9;3,19;NA
"3473";3473;2,47;3,95;3,92;3,4;3,9;3,19;NA
"3474";3474;2,47;3,95;3,92;3,4;3,9;3,19;NA
"3475";3475;2,47;3,95;3,92;3,4;3,9;3,19;NA
"3476";3476;2,47;3,95;3,92;3,4;3,9;3,19;NA
"3477";3477;2,47;3,95;3,92;3,39;3,9;3,19;NA
"3478";3478;2,47;3,95;3,92;3,39;3,9;3,19;NA
"3479";3479;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3480";3480;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3481";3481;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3482";3482;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3483";3483;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3484";3484;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3485";3485;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3486";3486;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3487";3487;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3488";3488;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3489";3489;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3490";3490;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3491";3491;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3492";3492;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3493";3493;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3494";3494;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3495";3495;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3496";3496;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3497";3497;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3498";3498;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3499";3499;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3500";3500;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3501";3501;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3502";3502;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3503";3503;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3504";3504;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3505";3505;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3506";3506;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3507";3507;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3508";3508;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3509";3509;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3510";3510;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3511";3511;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3512";3512;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3513";3513;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3514";3514;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3515";3515;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3516";3516;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3517";3517;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3518";3518;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3519";3519;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3520";3520;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3521";3521;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3522";3522;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3523";3523;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3524";3524;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3525";3525;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3526";3526;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3527";3527;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3528";3528;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3529";3529;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3530";3530;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3531";3531;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3532";3532;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3533";3533;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3534";3534;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3535";3535;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3536";3536;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3537";3537;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3538";3538;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3539";3539;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3540";3540;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3541";3541;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3542";3542;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3543";3543;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3544";3544;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3545";3545;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3546";3546;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3547";3547;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3548";3548;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3549";3549;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3550";3550;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3551";3551;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3552";3552;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3553";3553;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3554";3554;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3555";3555;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3556";3556;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3557";3557;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3558";3558;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3559";3559;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3560";3560;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3561";3561;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3562";3562;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3563";3563;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3564";3564;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3565";3565;2,47;3,95;3,93;3,39;3,9;3,19;NA
"3566";3566;2,47;3,95;3,93;3,38;3,9;3,19;NA
"3567";3567;2,47;3,95;3,93;3,38;3,9;3,19;NA
"3568";3568;2,48;3,95;3,93;3,38;3,9;3,19;NA
"3569";3569;2,48;3,95;3,93;3,38;3,9;3,19;NA
"3570";3570;2,48;3,95;3,93;3,38;3,9;3,19;NA
"3571";3571;2,48;3,95;3,93;3,38;3,9;3,19;NA
"3572";3572;2,48;3,95;3,93;3,38;3,9;3,19;NA
"3573";3573;2,48;3,95;3,93;3,38;3,9;3,19;NA
"3574";3574;2,48;3,95;3,93;3,38;3,9;3,19;NA
"3575";3575;2,48;3,95;3,93;3,38;3,9;3,19;NA
"3576";3576;2,48;3,95;3,93;3,38;3,9;3,19;NA
"3577";3577;2,48;3,95;3,93;3,38;3,9;3,19;NA
"3578";3578;2,48;3,95;3,93;3,38;3,9;3,19;NA
"3579";3579;2,48;3,95;3,93;3,38;3,9;3,19;NA
"3580";3580;2,48;3,95;3,93;3,38;3,9;3,19;NA
"3581";3581;2,48;3,95;3,93;3,39;3,9;3,19;NA
"3582";3582;2,48;3,95;3,93;3,39;3,9;3,19;NA
"3583";3583;2,48;3,95;3,93;3,39;3,9;3,19;NA
"3584";3584;2,48;3,95;3,93;3,39;3,9;3,19;NA
"3585";3585;2,48;3,95;3,93;3,39;3,9;3,19;NA
"3586";3586;2,48;3,95;3,93;3,39;3,9;3,19;NA
"3587";3587;2,48;3,95;3,93;3,39;3,9;3,19;NA
"3588";3588;2,48;3,95;3,93;3,39;3,9;3,19;NA
"3589";3589;2,48;3,95;3,93;3,39;3,89;3,19;NA
"3590";3590;2,48;3,95;3,93;3,39;3,89;3,18;NA
"3591";3591;2,48;3,95;3,93;3,39;3,89;3,18;NA
"3592";3592;2,48;3,95;3,93;3,39;3,89;3,18;NA
"3593";3593;2,48;3,95;3,93;3,39;3,89;3,18;NA
"3594";3594;2,48;3,95;3,93;3,39;3,89;3,18;NA
"3595";3595;2,48;3,95;3,93;3,39;3,89;3,18;NA
"3596";3596;2,48;3,95;3,93;3,39;3,89;3,18;NA
"3597";3597;2,48;3,95;3,93;3,39;3,89;3,18;NA
"3598";3598;2,48;3,95;3,93;3,39;3,89;3,18;NA
"3599";3599;2,48;3,95;3,93;3,39;3,89;3,18;NA
"3600";3600;2,48;3,95;3,93;3,39;3,89;3,18;NA
"3601";3601;2,48;3,95;3,93;3,39;3,89;3,18;NA
"3602";3602;2,48;3,95;3,93;3,39;3,89;3,18;NA
"3603";3603;2,48;3,95;3,93;3,39;3,89;3,18;NA
"3604";3604;2,48;3,95;3,93;3,39;3,89;3,18;NA
"3605";3605;2,48;3,95;3,93;3,39;3,89;3,18;NA
"3606";3606;2,48;3,95;3,93;3,39;3,89;3,18;NA
"3607";3607;2,48;3,95;3,93;3,39;3,89;3,18;NA
"3608";3608;2,48;3,95;3,93;3,39;3,89;3,18;NA
"3609";3609;2,48;3,95;3,93;3,39;3,89;3,18;NA
"3610";3610;2,48;3,95;3,93;3,39;3,89;3,18;NA
"3611";3611;2,48;3,95;3,93;3,39;3,89;3,18;NA
"3612";3612;2,48;3,95;3,93;3,39;3,89;3,18;NA
"3613";3613;2,48;3,95;3,93;3,39;3,89;3,18;NA
"3614";3614;2,48;3,95;3,93;3,39;3,89;3,18;NA
"3615";3615;2,48;3,95;3,93;3,39;3,89;3,18;NA
"3616";3616;2,48;3,95;3,93;3,39;3,89;3,18;NA
"3617";3617;2,48;3,95;3,93;3,39;3,89;3,18;NA
"3618";3618;2,48;3,95;3,93;3,39;3,89;3,18;NA
"3619";3619;2,48;3,95;3,93;3,39;3,89;3,18;NA
"3620";3620;2,48;3,95;3,93;3,39;3,89;3,18;NA
"3621";3621;2,48;3,95;3,94;3,39;3,89;3,18;NA
"3622";3622;2,48;3,95;3,94;3,39;3,89;3,18;NA
"3623";3623;2,48;3,95;3,94;3,39;3,89;3,18;NA
"3624";3624;2,48;3,95;3,94;3,39;3,89;3,18;NA
"3625";3625;2,47;3,95;3,94;3,39;3,89;3,18;NA
"3626";3626;2,47;3,95;3,94;3,39;3,89;3,18;NA
"3627";3627;2,47;3,95;3,94;3,39;3,89;3,18;NA
"3628";3628;2,47;3,95;3,94;3,39;3,89;3,18;NA
"3629";3629;2,47;3,95;3,94;3,39;3,89;3,18;NA
"3630";3630;2,47;3,95;3,94;3,39;3,89;3,18;NA
"3631";3631;2,47;3,95;3,94;3,39;3,89;3,18;NA
"3632";3632;2,47;3,95;3,94;3,39;3,89;3,17;NA
"3633";3633;2,48;3,95;3,94;3,39;3,89;3,17;NA
"3634";3634;2,48;3,95;3,94;3,39;3,89;3,17;NA
"3635";3635;2,48;3,95;3,94;3,39;3,89;3,17;NA
"3636";3636;2,48;3,95;3,94;3,38;3,89;3,17;NA
"3637";3637;2,48;3,95;3,94;3,38;3,89;3,17;NA
"3638";3638;2,48;3,95;3,94;3,38;3,89;3,17;NA
"3639";3639;2,48;3,95;3,94;3,38;3,89;3,17;NA
"3640";3640;2,47;3,95;3,94;3,38;3,89;3,17;NA
"3641";3641;2,47;3,95;3,94;3,39;3,89;3,17;NA
"3642";3642;2,47;3,95;3,94;3,39;3,89;3,16;NA
"3643";3643;2,47;3,95;3,94;3,39;3,89;3,16;NA
"3644";3644;2,47;3,95;3,94;3,39;3,89;3,16;NA
"3645";3645;2,47;3,95;3,94;3,39;3,89;3,17;NA
"3646";3646;2,47;3,95;3,94;3,39;3,89;3,17;NA
"3647";3647;2,47;3,95;3,94;3,39;3,89;3,17;NA
"3648";3648;2,47;3,95;3,94;3,39;3,89;3,17;NA
"3649";3649;2,47;3,95;3,94;3,39;3,89;3,17;NA
"3650";3650;2,47;3,95;3,94;3,39;3,89;3,17;NA
"3651";3651;2,47;3,95;3,94;3,39;3,89;3,17;NA
"3652";3652;2,47;3,95;3,94;3,39;3,89;3,17;NA
"3653";3653;2,47;3,95;3,94;3,39;3,89;3,17;NA
"3654";3654;2,47;3,95;3,94;3,4;3,89;3,17;NA
"3655";3655;2,47;3,95;3,94;3,4;3,89;3,17;NA
"3656";3656;2,47;3,95;3,94;3,4;3,89;3,17;NA
"3657";3657;2,47;3,95;3,94;3,4;3,89;3,17;NA
"3658";3658;2,47;3,95;3,94;3,4;3,89;3,17;NA
"3659";3659;2,47;3,95;3,94;3,39;3,89;3,17;NA
"3660";3660;2,47;3,95;3,94;3,39;3,89;3,17;NA
"3661";3661;2,47;3,95;3,94;3,39;3,89;3,17;NA
"3662";3662;2,47;3,95;3,94;3,39;3,89;3,17;NA
"3663";3663;2,47;3,95;3,94;3,39;3,89;3,17;NA
"3664";3664;2,47;3,95;3,94;3,39;3,89;3,17;NA
"3665";3665;2,47;3,95;3,94;3,4;3,89;3,17;NA
"3666";3666;2,47;3,95;3,94;3,4;3,89;3,17;NA
"3667";3667;2,47;3,95;3,94;3,4;3,89;3,17;NA
"3668";3668;2,47;3,95;3,94;3,4;3,89;3,17;NA
"3669";3669;2,47;3,95;3,94;3,4;3,89;3,17;NA
"3670";3670;2,47;3,95;3,94;3,4;3,89;3,17;NA
"3671";3671;2,47;3,95;3,94;3,4;3,89;3,17;NA
"3672";3672;2,47;3,95;3,94;3,4;3,89;3,17;NA
"3673";3673;2,47;3,95;3,94;3,4;3,89;3,17;NA
"3674";3674;2,47;3,95;3,94;3,41;3,89;3,17;NA
"3675";3675;2,47;3,95;3,94;3,41;3,89;3,17;NA
"3676";3676;2,47;3,95;3,94;3,42;3,89;3,17;NA
"3677";3677;2,47;3,95;3,94;3,43;3,89;3,17;NA
"3678";3678;2,47;3,95;3,94;3,43;3,89;3,17;NA
"3679";3679;2,47;3,95;3,94;3,43;3,89;3,17;NA
"3680";3680;2,47;3,95;3,94;3,43;3,89;3,17;NA
"3681";3681;2,47;3,95;3,94;3,43;3,89;3,17;NA
"3682";3682;2,47;3,95;3,94;3,43;3,89;3,17;NA
"3683";3683;2,47;3,95;3,94;3,43;3,89;3,17;NA
"3684";3684;2,47;3,95;3,94;3,43;3,89;3,17;NA
"3685";3685;2,47;3,95;3,94;3,43;3,89;3,17;NA
"3686";3686;2,47;3,95;3,94;3,43;3,89;3,17;NA
"3687";3687;2,47;3,95;3,94;3,42;3,89;3,17;NA
"3688";3688;2,47;3,95;3,94;3,42;3,89;3,16;NA
"3689";3689;2,47;3,95;3,94;3,42;3,89;3,16;NA
"3690";3690;2,47;3,95;3,94;3,42;3,89;3,16;NA
"3691";3691;2,47;3,95;3,94;3,42;3,89;3,16;NA
"3692";3692;2,47;3,95;3,94;3,42;3,89;3,16;NA
"3693";3693;2,47;3,95;3,94;3,42;3,89;3,16;NA
"3694";3694;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3695";3695;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3696";3696;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3697";3697;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3698";3698;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3699";3699;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3700";3700;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3701";3701;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3702";3702;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3703";3703;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3704";3704;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3705";3705;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3706";3706;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3707";3707;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3708";3708;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3709";3709;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3710";3710;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3711";3711;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3712";3712;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3713";3713;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3714";3714;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3715";3715;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3716";3716;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3717";3717;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3718";3718;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3719";3719;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3720";3720;2,47;3,95;3,93;3,42;3,89;3,15;NA
"3721";3721;2,47;3,95;3,93;3,42;3,89;3,15;NA
"3722";3722;2,47;3,95;3,93;3,42;3,89;3,15;NA
"3723";3723;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3724";3724;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3725";3725;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3726";3726;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3727";3727;2,47;3,95;3,93;3,42;3,89;3,15;NA
"3728";3728;2,47;3,95;3,93;3,42;3,89;3,15;NA
"3729";3729;2,47;3,95;3,93;3,42;3,89;3,15;NA
"3730";3730;2,47;3,95;3,93;3,42;3,89;3,15;NA
"3731";3731;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3732";3732;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3733";3733;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3734";3734;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3735";3735;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3736";3736;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3737";3737;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3738";3738;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3739";3739;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3740";3740;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3741";3741;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3742";3742;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3743";3743;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3744";3744;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3745";3745;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3746";3746;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3747";3747;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3748";3748;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3749";3749;2,47;3,95;3,94;3,42;3,89;3,15;NA
"3750";3750;2,47;3,95;3,94;3,42;3,89;3,14;NA
"3751";3751;2,47;3,95;3,95;3,42;3,89;3,14;NA
"3752";3752;2,47;3,95;3,95;3,42;3,89;3,14;NA
"3753";3753;2,47;3,95;3,95;3,42;3,89;3,14;NA
"3754";3754;2,47;3,95;3,95;3,42;3,89;3,14;NA
"3755";3755;2,47;3,95;3,95;3,42;3,89;3,14;NA
"3756";3756;2,47;3,95;3,95;3,42;3,89;3,14;NA
"3757";3757;2,47;3,95;3,95;3,42;3,89;3,14;NA
"3758";3758;2,47;3,95;3,96;3,42;3,89;3,14;NA
"3759";3759;2,47;3,95;3,96;3,42;3,89;3,14;NA
"3760";3760;2,47;3,95;3,97;3,42;3,89;3,14;NA
"3761";3761;2,47;3,95;3,97;3,42;3,89;3,14;NA
"3762";3762;2,47;3,95;3,97;3,42;3,89;3,14;NA
"3763";3763;2,48;3,95;3,97;3,42;3,89;3,14;NA
"3764";3764;2,48;3,95;3,97;3,42;3,89;3,14;NA
"3765";3765;2,48;3,95;3,97;3,42;3,89;3,14;NA
"3766";3766;2,48;3,95;3,97;3,42;3,89;3,14;NA
"3767";3767;2,48;3,97;3,97;3,42;3,89;3,14;NA
"3768";3768;2,48;3,97;3,97;3,42;3,89;3,14;NA
"3769";3769;2,48;3,97;3,97;3,42;3,89;3,14;NA
"3770";3770;2,48;3,97;3,97;3,42;3,89;3,14;NA
"3771";3771;2,48;3,97;3,97;3,42;3,89;3,14;NA
"3772";3772;2,48;3,97;3,97;3,42;3,89;3,14;NA
"3773";3773;2,48;3,97;3,97;3,42;3,89;3,14;NA
"3774";3774;2,48;3,97;3,97;3,42;3,89;3,14;NA
"3775";3775;2,48;3,97;3,97;3,42;3,89;3,14;NA
"3776";3776;2,48;3,97;3,97;3,42;3,89;3,14;NA
"3777";3777;2,48;3,97;3,97;3,42;3,89;3,14;NA
"3778";3778;2,48;3,97;3,97;3,42;3,89;3,14;NA
"3779";3779;2,48;3,97;3,97;3,42;3,89;3,14;NA
"3780";3780;2,48;3,97;3,97;3,43;3,89;3,14;NA
"3781";3781;2,48;3,97;3,97;3,43;3,89;3,14;NA
"3782";3782;2,48;3,97;3,97;3,43;3,89;3,14;NA
"3783";3783;2,48;3,97;3,97;3,43;3,89;3,14;NA
"3784";3784;2,48;3,97;3,97;3,43;3,89;3,14;NA
"3785";3785;2,48;3,97;3,97;3,43;3,89;3,14;NA
"3786";3786;2,48;3,97;3,97;3,43;3,89;3,14;NA
"3787";3787;2,48;3,97;3,97;3,43;3,89;3,14;NA
"3788";3788;2,48;3,97;3,97;3,43;3,89;3,14;NA
"3789";3789;2,48;3,97;3,97;3,43;3,89;3,14;NA
"3790";3790;2,48;3,97;3,97;3,44;3,89;3,14;NA
"3791";3791;2,48;3,97;3,97;3,44;3,89;3,14;NA
"3792";3792;2,48;3,97;3,97;3,44;3,89;3,14;NA
"3793";3793;2,48;3,97;3,97;3,45;3,89;3,14;NA
"3794";3794;2,48;3,97;3,97;3,45;3,89;3,14;NA
"3795";3795;2,48;3,97;3,97;3,45;3,89;3,14;NA
"3796";3796;2,48;3,97;3,97;3,45;3,89;3,14;NA
"3797";3797;2,48;3,97;3,97;3,45;3,89;3,14;NA
"3798";3798;2,48;3,97;3,97;3,45;3,89;3,14;NA
"3799";3799;2,48;3,97;3,97;3,45;3,89;3,14;NA
"3800";3800;2,48;3,97;3,97;3,45;3,89;3,14;NA
"3801";3801;2,48;3,97;3,97;3,45;3,89;3,14;NA
"3802";3802;2,48;3,97;3,97;3,45;3,89;3,14;NA
"3803";3803;2,48;3,97;3,97;3,45;3,89;3,14;NA
"3804";3804;2,48;3,97;3,97;3,45;3,89;3,14;NA
"3805";3805;2,48;3,97;3,97;3,45;3,89;3,14;NA
"3806";3806;2,48;3,97;3,97;3,45;3,89;3,14;NA
"3807";3807;2,48;3,97;3,97;3,45;3,89;3,14;NA
"3808";3808;2,48;3,97;3,97;3,45;3,89;3,14;NA
"3809";3809;2,48;3,97;3,97;3,45;3,89;3,14;NA
"3810";3810;2,48;3,97;3,97;3,45;3,89;3,14;NA
"3811";3811;2,48;3,97;3,97;3,45;3,89;3,14;NA
"3812";3812;2,48;3,97;3,97;3,45;3,89;3,14;NA
"3813";3813;2,48;3,97;3,97;3,45;3,89;3,14;NA
"3814";3814;2,48;3,97;3,97;3,45;3,89;3,14;NA
"3815";3815;2,48;3,97;3,97;3,45;3,89;3,14;NA
"3816";3816;2,48;3,97;3,97;3,45;3,89;3,14;NA
"3817";3817;2,48;3,97;3,97;3,45;3,89;3,14;NA
"3818";3818;2,48;3,97;3,97;3,45;3,89;3,14;NA
"3819";3819;2,48;3,97;3,97;3,45;3,89;3,14;NA
"3820";3820;2,48;3,97;3,97;3,45;3,89;3,14;NA
"3821";3821;2,48;3,97;3,97;3,45;3,89;3,14;NA
"3822";3822;2,48;3,97;3,97;3,45;3,89;3,14;NA
"3823";3823;2,48;3,97;3,97;3,45;3,89;3,14;NA
"3824";3824;2,48;3,97;3,97;3,45;3,89;3,14;NA
"3825";3825;2,48;3,97;3,97;3,45;3,89;3,14;NA
"3826";3826;2,48;3,97;3,97;3,45;3,89;3,14;NA
"3827";3827;2,48;3,97;3,98;3,45;3,89;3,14;NA
"3828";3828;2,48;3,97;3,98;3,45;3,89;3,14;NA
"3829";3829;2,48;3,97;3,98;3,45;3,89;3,14;NA
"3830";3830;2,48;3,97;3,98;3,45;3,89;3,14;NA
"3831";3831;2,48;3,97;3,98;3,45;3,89;3,14;NA
"3832";3832;2,48;3,97;3,98;3,45;3,89;3,14;NA
"3833";3833;2,48;3,97;3,98;3,45;3,89;3,14;NA
"3834";3834;2,48;3,97;3,99;3,45;3,89;3,14;NA
"3835";3835;2,48;3,97;3,99;3,45;3,89;3,14;NA
"3836";3836;2,48;3,97;3,99;3,45;3,89;3,14;NA
"3837";3837;2,48;3,97;3,99;3,45;3,89;3,14;NA
"3838";3838;2,48;3,97;3,99;3,45;3,89;3,14;NA
"3839";3839;2,49;3,97;3,99;3,45;3,89;3,14;NA
"3840";3840;2,49;3,97;3,99;3,45;3,89;3,14;NA
"3841";3841;2,49;3,97;3,99;3,45;3,89;3,14;NA
"3842";3842;2,49;3,97;3,99;3,45;3,89;3,14;NA
"3843";3843;2,49;3,97;3,99;3,45;3,89;3,14;NA
"3844";3844;2,49;3,97;3,99;3,45;3,89;3,14;NA
"3845";3845;2,49;3,97;3,99;3,45;3,89;3,14;NA
"3846";3846;2,49;3,97;3,99;3,45;3,89;3,14;NA
"3847";3847;2,49;3,94;3,99;3,45;3,89;3,14;NA
"3848";3848;2,49;3,94;3,99;3,45;3,89;3,14;NA
"3849";3849;2,49;3,94;3,99;3,45;3,89;3,14;NA
"3850";3850;2,49;3,94;3,99;3,45;3,89;3,14;NA
"3851";3851;2,49;3,94;3,99;3,45;3,89;3,14;NA
"3852";3852;2,49;3,94;3,99;3,45;3,89;3,14;NA
"3853";3853;2,49;3,94;3,99;3,45;3,89;3,14;NA
"3854";3854;2,49;3,94;3,99;3,45;3,89;3,14;NA
"3855";3855;2,49;3,94;3,99;3,45;3,89;3,14;NA
"3856";3856;2,49;3,94;3,99;3,45;3,89;3,13;NA
"3857";3857;2,49;3,94;3,99;3,45;3,89;3,13;NA
